,GEOID,geometry,P_WrkAge,Pct_AO1,R_HiWageWk,D1B,D1C,D3A,D3AMM,D3APO,D3B,D4A,D5AR,D5CRI
8742,360610005002,"MULTIPOLYGON (((-74.004 40.693244, -74.003474 40.694044, -74.003431 40.694044, -74.001412 40.693333, -74.001277 40.693298, -74.001317 40.693208, -74.001542 40.692786, -74.001744 40.692407, -74.003998 40.693223, -74.004 40.693244)), ((-74.004441 40.692489, -74.002059 40.691775, -74.001969 40.691843, -74.001332 40.691225, -74.000699 40.690612, -74.001155 40.69073, -74.001626 40.690852, -74.002396 40.691074, -74.00482 40.691754, -74.004441 40.692489)), ((-74.005362 40.691065, -74.002993 40.690427, -74.003024 40.690349, -74.003409 40.689613, -74.004836 40.689994, -74.005761 40.690253, -74.005362 40.691065)), ((-74.006786 40.688856, -74.006438 40.689572, -74.006391 40.689614, -74.006337 40.689634, -74.004038 40.689027, -74.00382 40.68893, -74.003919 40.68886, -74.004593 40.688215, -74.006743 40.68879, -74.006782 40.688825, -74.006786 40.688856)), ((-74.007832 40.687454, -74.007474 40.688191, -74.007424 40.688206, -74.007355 40.688191, -74.005038 40.687561, -74.00563 40.686784, -74.007784 40.687374, -74.007842 40.687421, -74.007832 40.687454)), ((-74.012121 40.684116, -74.011948 40.684221, -74.011078 40.684775, -74.010563 40.685066, -74.010437 40.685143, -74.010133 40.685328, -74.010034 40.685385, -74.009546 40.685681, -74.009463 40.685731, -74.00936 40.685794, -74.009169 40.685908, -74.00899 40.68602, -74.008785 40.686146, -74.008598 40.686253, -74.008538 40.686293, -74.008443 40.686351, -74.008375 40.686393, -74.008316 40.68634, -74.00828 40.686352, -74.008212 40.686383, -74.008156 40.686383, -74.008104 40.68637, -74.008038 40.686356, -74.00799 40.686325, -74.00795 40.686293, -74.008164 40.686175, -74.008425 40.686016, -74.008513 40.685963, -74.008595 40.685904, -74.01094 40.684485, -74.011924 40.683894, -74.012029 40.683996, -74.01212 40.684088, -74.012121 40.684116)))",0.0,0.0,10.0,0.0,0.0,0.767409724,0.0,0.767409724,0.0,603.5,770281.0,0.631066474
8743,360610297000,"POLYGON ((-73.938177 40.875038, -73.938118 40.875134, -73.933907 40.882012, -73.933788 40.882207, -73.924974 40.879144, -73.92465 40.879038, -73.924503 40.878974, -73.922602 40.878779, -73.92163 40.878321, -73.919808 40.876577, -73.919122 40.876429, -73.918932 40.876388, -73.917309 40.876037, -73.9152 40.875581, -73.910532 40.874066, -73.910485 40.874015, -73.910589 40.873934, -73.911435 40.873297, -73.91146 40.873322, -73.911493 40.873335, -73.912942 40.873909, -73.913956 40.874173, -73.914865 40.874409, -73.916856 40.874694, -73.91771 40.874604, -73.918824 40.874694, -73.919189 40.874877, -73.920379 40.875332, -73.921011 40.875549, -73.921373 40.875084, -73.920959 40.874545, -73.920338 40.873997, -73.919893 40.87379, -73.920276 40.873107, -73.920855 40.873034, -73.921673 40.873283, -73.922429 40.873986, -73.922667 40.874908, -73.922511 40.875549, -73.922315 40.876233, -73.922383 40.876608, -73.922649 40.876847, -73.92312 40.877314, -73.924692 40.877406, -73.925046 40.877433, -73.925245 40.877371, -73.925481 40.877258, -73.925654 40.877169, -73.926127 40.87713, -73.926435 40.877248, -73.926472 40.877313, -73.926406 40.877645, -73.927123 40.877043, -73.927455 40.876794, -73.927745 40.87668, -73.927958 40.876606, -73.928593 40.876181, -73.929351 40.875358, -73.930604 40.873299, -73.932521 40.869914, -73.938354 40.874749, -73.938177 40.875038))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
8744,360610086020,"POLYGON ((-73.964715 40.751717, -73.961634 40.749448, -73.96156 40.749458, -73.961491 40.749494, -73.957732 40.747775, -73.958216 40.747212, -73.958327 40.747081, -73.958711 40.746635, -73.959124 40.746119, -73.959193 40.746035, -73.959725 40.745261, -73.959778 40.745178, -73.960211 40.744511, -73.967697 40.747866, -73.964715 40.751717))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
8768,360610081001,"POLYGON ((-73.998287 40.74047, -73.997862 40.741056, -73.995018 40.73986, -73.995446 40.739272, -73.995874 40.738686, -73.998713 40.739881, -73.998287 40.74047))",0.747,0.284324324,696.0,159.6761716,116.7130851,25.4162939,23.1775764,0.0,0.0,246.77,705043.0,0.577619076
8769,360610015012,"POLYGON ((-74.005512 40.709093, -74.005148 40.709425, -74.004827 40.70966, -74.004253 40.710166, -74.004147 40.710251, -74.003822 40.710592, -74.003754 40.710706, -74.003658 40.710913, -74.003642 40.710974, -74.003615 40.711008, -74.003591 40.711037, -74.003467 40.711192, -74.00341 40.711235, -74.003364 40.711269, -74.003311 40.711315, -74.002523 40.710673, -74.001672 40.710015, -74.001419 40.709815, -74.001518 40.709691, -74.001575 40.709619, -74.001623 40.70956, -74.001641 40.709542, -74.002503 40.708846, -74.003402 40.708084, -74.003664 40.7084, -74.00397 40.708726, -74.004817 40.70839, -74.00496 40.708569, -74.005104 40.708747, -74.005262 40.708921, -74.005512 40.709093))",0.556,0.302421737,987.0,206.1088851,210.5983855,37.63601464,1.674374388,15.4312183,130.6471845,164.96,868543.0,0.711569373
8770,360610012002,"POLYGON ((-73.983338 40.714933, -73.98285 40.715882, -73.982554 40.71645, -73.982495 40.716561, -73.982463 40.716622, -73.982393 40.716759, -73.982364 40.716818, -73.982289 40.716976, -73.981438 40.716718, -73.980577 40.716455, -73.98067 40.716304, -73.980699 40.716257, -73.980736 40.716199, -73.980745 40.716184, -73.980778 40.716116, -73.98081 40.716055, -73.980879 40.715924, -73.98117 40.715378, -73.98165 40.714461, -73.982342 40.714658, -73.982453 40.714699, -73.983 40.714835, -73.983338 40.714933))",0.591,0.299618321,251.0,161.2853486,145.7119067,41.16059376,23.50815561,4.314900808,164.0256112,123.38,863683.0,0.707587731
8771,360610002023,"POLYGON ((-73.982188 40.713404, -73.981712 40.713457, -73.981288 40.713505, -73.980853 40.713555, -73.980788 40.712933, -73.980713 40.712208, -73.98062 40.711534, -73.981034 40.711502, -73.981448 40.711472, -73.981937 40.711436, -73.982052 40.711428, -73.982319 40.713388, -73.982188 40.713404))",0.584,0.018518519,318.0,212.196144,7.680021299,24.08129388,16.54197007,7.539323802,121.4239812,139.48,887899.0,0.727427122
8813,360610065001,"POLYGON ((-74.000954 40.731706, -74.000735 40.732006, -74.000511 40.732315, -74.000066 40.732929, -73.998612 40.732215, -73.996974 40.731409, -73.995563 40.730715, -73.996063 40.730155, -73.996572 40.729552, -73.99736 40.729941, -73.997886 40.72931, -73.998605 40.729685, -73.999367 40.730058, -73.999584 40.730165, -74.000122 40.730432, -74.001413 40.731065, -74.000954 40.731706))",0.621,0.13670412,616.0,140.950347,874.5723834,56.12704082,20.58633069,34.46468655,571.9438613,186.42,646719.0,0.529836097
8814,360610014021,"POLYGON ((-73.987879 40.717409, -73.98751 40.718074, -73.987434 40.718213, -73.98736 40.71837, -73.986752 40.719593, -73.985911 40.719339, -73.985074 40.719083, -73.985671 40.717927, -73.985693 40.717862, -73.985826 40.717603, -73.98587 40.717518, -73.9862 40.716899, -73.986721 40.715952, -73.987535 40.716197, -73.988367 40.716446, -73.987879 40.717409))",0.751,0.065351418,377.0,105.5823721,33.39051417,38.43801126,25.60153769,4.206997409,30.39177546,170.32,775614.0,0.635435629
8815,360610159003,"POLYGON ((-73.98919 40.779942, -73.98814 40.781409, -73.987414 40.781088, -73.987364 40.781063, -73.987308 40.781041, -73.987918 40.780381, -73.98754 40.780204, -73.987046 40.779995, -73.986972 40.779964, -73.986822 40.779901, -73.986801 40.779892, -73.984976 40.779125, -73.985448 40.778476, -73.987094 40.779164, -73.987324 40.779263, -73.987994 40.779545, -73.988412 40.779739, -73.988521 40.779779, -73.98919 40.779942))",0.56,0.219749652,616.0,238.4087875,38.26757479,51.02504657,0.089808435,35.44144589,236.1088349,116.68,785615.0,0.643629127
8816,360610139002,"POLYGON ((-73.988559 40.769115, -73.986746 40.768351, -73.985716 40.767918, -73.986 40.767523, -73.986204 40.767243, -73.98695 40.767556, -73.989051 40.76844, -73.988559 40.769115))",0.801,0.168989547,437.0,217.418477,32.36316205,40.10968733,18.71991634,10.29505132,0.0,0.0,768184.0,0.629348469
8817,360610083002,"POLYGON ((-74.005082 40.741336, -74.004861 40.741642, -74.004416 40.742284, -74.001555 40.74108, -74.002019 40.740444, -74.002523 40.739753, -74.002744 40.739845, -74.005063 40.740818, -74.005158 40.740858, -74.005082 40.741336))",0.796,0.033112583,338.0,73.57118669,772.7621048,36.87964542,29.1453751,7.734270327,56.45750537,299.07,654962.0,0.536589322
8818,360610119002,"POLYGON ((-73.989297 40.757907, -73.988842 40.758533, -73.988391 40.759164, -73.987927 40.759791, -73.985322 40.758687, -73.985085 40.758589, -73.985551 40.757968, -73.986014 40.757339, -73.986458 40.75671, -73.986949 40.756036, -73.989791 40.757234, -73.989297 40.757907))",0.779,0.015652174,185.0,28.234391,595.3357961,29.60091551,18.90045616,4.79393213,0.0,166.3,878860.0,0.72002176
8819,360610271002,"POLYGON ((-73.934966 40.84984, -73.934544 40.850417, -73.934098 40.851021, -73.933667 40.851615, -73.932433 40.851095, -73.932861 40.850506, -73.93331 40.849895, -73.933731 40.849321, -73.934239 40.848626, -73.935471 40.849145, -73.934966 40.84984))",0.505,0.022900763,255.0,125.6673653,66.79128301,33.59007492,13.51885068,20.07122424,208.1806224,118.02,720202.0,0.590038358
8820,360610253001,"POLYGON ((-73.93659 40.842915, -73.936126 40.84355, -73.935921 40.843466, -73.9357 40.843376, -73.934671 40.842958, -73.935141 40.842311, -73.935567 40.841713, -73.937028 40.842314, -73.93659 40.842915))",0.524,0.027027027,252.0,529.8757587,14.57527331,23.27627133,18.80121966,4.475051676,0.0,248.11,666884.0,0.546356634
8821,360610230004,"POLYGON ((-73.943778 40.820294, -73.943322 40.820917, -73.940477 40.819721, -73.94093 40.819097, -73.941391 40.818471, -73.944231 40.819673, -73.943778 40.820294))",0.746,0.085590466,437.0,186.376734,6.795954835,32.90091043,29.64929212,3.251618309,59.5809739,237.38,784470.0,0.642691066
8822,360610220002,"POLYGON ((-73.951113 40.805154, -73.950694 40.805729, -73.950654 40.805785, -73.950142 40.805569, -73.948325 40.804802, -73.947813 40.804587, -73.947891 40.804479, -73.948273 40.803957, -73.948728 40.803331, -73.951572 40.804526, -73.951113 40.805154))",0.7,0.188866799,381.0,119.4874738,12.02273344,29.48122187,29.48122187,0.0,59.18884153,304.43,660174.0,0.540859346
8823,360610183004,"POLYGON ((-73.972717 40.795929, -73.972257 40.796561, -73.970836 40.795963, -73.971296 40.79533, -73.971788 40.794651, -73.97321 40.795252, -73.972717 40.795929))",0.606,0.331103679,656.0,282.5017861,85.3538688,34.98724159,31.0603898,3.926851794,113.5685572,0.0,749896.0,0.614365698
8824,360610234002,"POLYGON ((-73.940971 40.824132, -73.940515 40.824757, -73.937673 40.823566, -73.938129 40.822934, -73.937544 40.822686, -73.936259 40.82214, -73.935335 40.821749, -73.935745 40.821106, -73.938586 40.82231, -73.939802 40.822823, -73.939856 40.822846, -73.9399 40.822864, -73.940086 40.822942, -73.941426 40.823507, -73.940971 40.824132))",0.812,0.079435783,489.0,186.0842703,10.0031945,26.20168498,21.57027682,4.63140816,39.76425142,254.81,681552.0,0.558373655
8825,360610161002,"POLYGON ((-73.976643 40.780355, -73.976428 40.780654, -73.973571 40.779478, -73.973767 40.779211, -73.974067 40.778805, -73.975074 40.779228, -73.976903 40.779997, -73.976643 40.780355))",0.604,0.077419355,402.0,148.8011876,99.78432581,24.90051506,18.91392146,5.986593596,74.68267735,221.28,708294.0,0.580282516
8826,360610193005,"POLYGON ((-73.964301 40.802373, -73.963861 40.802972, -73.961077 40.8018, -73.961458 40.801172, -73.961917 40.800543, -73.96476 40.801741, -73.964301 40.802373))",0.658,0.121265378,519.0,370.4114886,27.77138336,25.60106307,14.43067147,7.243029127,0.0,185.07,582373.0,0.477119487
8827,360610193002,"POLYGON ((-73.960983 40.799329, -73.960527 40.799958, -73.959077 40.799352, -73.959537 40.798719, -73.960037 40.798038, -73.961478 40.798654, -73.960983 40.799329))",0.736,0.242990654,395.0,254.8310632,33.4890925,24.66003327,9.61892987,15.0411034,186.0875877,158.25,596371.0,0.488587599
8828,360610201022,"POLYGON ((-73.957317 40.804356, -73.956822 40.805032, -73.955368 40.80442, -73.955861 40.803744, -73.956321 40.803115, -73.957782 40.803728, -73.957317 40.804356))",0.779,0.224528302,358.0,240.9578064,14.94042635,36.8124635,19.34235444,17.47010906,111.1845682,142.16,695098.0,0.569471458
9782,360610077004,"POLYGON ((-74.005829 40.736534, -74.005858 40.736926, -74.005774 40.737169, -74.005751 40.737113, -74.005721 40.73706, -74.005684 40.737009, -74.00564 40.736961, -74.00559 40.736917, -74.005534 40.736877, -74.00483 40.737548, -74.004175 40.738134, -74.003861 40.738395, -74.003874 40.738139, -74.003866 40.737544, -74.003714 40.736839, -74.003527 40.736178, -74.005126 40.735961, -74.00596 40.735845, -74.005829 40.736534))",0.82,0.226500566,490.0,209.4386093,46.49873887,36.88014708,31.06374002,5.816407051,276.3708887,96.56,701980.0,0.575109659
9808,360610015022,"POLYGON ((-74.008893 40.709044, -74.008418 40.70953, -74.007745 40.710221, -74.007307 40.709999, -74.007054 40.709872, -74.006435 40.709557, -74.005512 40.709093, -74.006012 40.708668, -74.006531 40.708227, -74.006838 40.707858, -74.00685 40.707836, -74.006941 40.707697, -74.007035 40.707578, -74.007151 40.707458, -74.007286 40.707341, -74.007459 40.707219, -74.007782 40.70742, -74.008269 40.707722, -74.009371 40.708614, -74.008893 40.709044))",0.896,0.084064665,1893.0,216.6339447,524.1676174,48.0793205,17.50466083,24.66026466,349.3412469,183.73,873733.0,0.715821373
12121,360610319000,"POLYGON ((-74.025676 40.704764, -74.019761 40.704157, -74.019677 40.704148, -74.01951 40.703854, -74.018642 40.70415, -74.017549 40.704281, -74.017652 40.704057, -74.017687 40.703856, -74.017671 40.70363, -74.017607 40.70334, -74.017462 40.703082, -74.017212 40.702768, -74.016769 40.702293, -74.016293 40.701809, -74.01591 40.701461, -74.015794 40.701347, -74.015678 40.701256, -74.015138 40.700841, -74.015007 40.700918, -74.014133 40.700525, -74.013951 40.700938, -74.013768 40.700905, -74.013673 40.700875, -74.013583 40.700371, -74.013653 40.700221, -74.013371 40.699142, -74.01527 40.699671, -74.015294 40.699678, -74.015664 40.699781, -74.019027 40.700721, -74.022501 40.701167, -74.026153 40.701649, -74.025676 40.704764))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
12213,360610032007,"POLYGON ((-73.983535 40.726053, -73.98309 40.726666, -73.982657 40.727261, -73.982228 40.727846, -73.979906 40.726866, -73.980333 40.726281, -73.980768 40.725685, -73.981211 40.725073, -73.981637 40.724494, -73.983958 40.725473, -73.983535 40.726053))",0.503,0.107496464,324.0,216.6231816,30.32724542,53.89624418,0.0,53.89624418,881.2241973,241.4,719955.0,0.589835999
12214,360610048006,"POLYGON ((-73.983122 40.734846, -73.982695 40.735431, -73.980275 40.73441, -73.980711 40.733813, -73.981127 40.733242, -73.982753 40.733923, -73.983549 40.734261, -73.983122 40.734846))",0.836,0.039351852,527.0,120.4461652,217.2457429,32.35106979,32.35106979,0.0,99.45079111,219.94,741982.0,0.607882012
12215,360610018006,"POLYGON ((-73.992621 40.718851, -73.991747 40.718583, -73.990974 40.718348, -73.991422 40.717418, -73.99222 40.717658, -73.993095 40.717922, -73.992621 40.718851))",0.655,0.08477842,229.0,336.3384781,93.79373683,53.32151318,41.64488202,11.67663116,311.1164584,166.3,742833.0,0.608579209
12216,360610064003,"POLYGON ((-73.984508 40.736962, -73.982673 40.73619, -73.98266 40.736185, -73.982572 40.736148, -73.982267 40.73602, -73.982695 40.735431, -73.984367 40.736136, -73.984934 40.736376, -73.984508 40.736962))",0.67,0.053648069,271.0,174.1322787,59.46592225,6.124341141,3.331663535,2.792677606,0.0,171.66,811075.0,0.664487687
12217,360610074003,"POLYGON ((-73.986846 40.745301, -73.986393 40.745921, -73.985949 40.746536, -73.984344 40.745861, -73.984794 40.745244, -73.985243 40.744627, -73.985696 40.744008, -73.987298 40.744682, -73.986846 40.745301))",0.851,0.077020202,889.0,78.94291334,562.7794376,32.44298352,32.44298352,0.0,70.81074217,0.0,1060085.0,0.868493579
12218,360610086033,"POLYGON ((-73.965431 40.754866, -73.96524 40.75513, -73.963658 40.754453, -73.963636 40.754444, -73.96311 40.754219, -73.96288 40.754121, -73.9633 40.753641, -73.963406 40.75352, -73.96402 40.7538, -73.964347 40.753935, -73.965696 40.754505, -73.965431 40.754866))",0.475,0.387173397,262.0,142.7878635,41.3811961,29.32940964,6.945793546,1.322220547,0.0,317.85,926641.0,0.759167198
12219,360610163004,"POLYGON ((-73.983053 40.78176, -73.98259 40.782393, -73.98146 40.781918, -73.981064 40.781751, -73.981311 40.781026, -73.981521 40.780282, -73.98235 40.780632, -73.983515 40.781126, -73.983053 40.78176))",0.623,0.258,507.0,124.9075298,131.7395707,40.1535777,30.60459965,9.548978052,95.05448166,140.82,720628.0,0.590387366
12220,360610170003,"POLYGON ((-73.942928 40.789949, -73.942435 40.790624, -73.941972 40.790429, -73.941468 40.790216, -73.940923 40.789987, -73.940066 40.789626, -73.94056 40.788949, -73.941019 40.788319, -73.943396 40.789309, -73.942928 40.789949))",0.734,0.135303266,319.0,171.9005293,28.27800914,24.22580678,20.60232918,0.0,0.0,167.64,747850.0,0.612689476
12221,360610172005,"POLYGON ((-73.944866 40.794179, -73.944406 40.794808, -73.942804 40.794133, -73.943272 40.793488, -73.943723 40.792874, -73.945324 40.793552, -73.944866 40.794179))",0.603,0.057251908,149.0,135.2474593,20.46723052,31.79288035,26.14093346,0.0,0.0,258.84,627967.0,0.514473186
12222,360610175007,"POLYGON ((-73.975948 40.788961, -73.975484 40.789586, -73.974064 40.788989, -73.974522 40.78836, -73.975016 40.787687, -73.976503 40.788314, -73.975948 40.788961))",0.548,0.163346614,400.0,173.9939609,75.55000935,25.2743967,21.24385281,4.030543888,112.7086387,199.83,655645.0,0.537148882
12223,360610187004,"POLYGON ((-73.971799 40.797191, -73.971339 40.797815, -73.96992 40.797219, -73.970379 40.796602, -73.970836 40.795963, -73.972257 40.796561, -73.971799 40.797191))",0.662,0.221510883,511.0,230.956924,117.891999,24.33272292,24.33272292,0.0,0.0,143.5,679448.0,0.556649915
12224,360610191005,"POLYGON ((-73.967985 40.800512, -73.967878 40.801354, -73.967176 40.801057, -73.965711 40.800437, -73.966206 40.799761, -73.966662 40.799133, -73.968207 40.799786, -73.967985 40.800512))",0.778,0.290730337,430.0,286.2919766,33.16712671,31.558071,24.27453517,6.363144111,0.0,146.18,581385.0,0.47631005
12225,360610008005,"POLYGON ((-73.996444 40.710199, -73.995192 40.710393, -73.995402 40.711489, -73.994263 40.711593, -73.994138 40.710557, -73.994103 40.710087, -73.994022 40.709485, -73.995944 40.709221, -73.996061 40.709205, -73.996222 40.709181, -73.996354 40.709785, -73.996444 40.710199))",0.559,0.162895928,307.0,232.1495631,6.605393674,30.72509761,22.26009657,8.465001036,76.86276275,391.61,799221.0,0.654776086
12226,360610014012,"POLYGON ((-73.987178 40.714597, -73.987166 40.714802, -73.987138 40.714974, -73.987129 40.715031, -73.987074 40.715241, -73.986996 40.715456, -73.986929 40.715603, -73.986835 40.715777, -73.986721 40.715952, -73.985867 40.715697, -73.985801 40.715677, -73.985013 40.715438, -73.984258 40.71521, -73.983338 40.714933, -73.983 40.714835, -73.982453 40.714699, -73.982786 40.714658, -73.98312 40.714618, -73.984706 40.714512, -73.985344 40.714462, -73.986077 40.714401, -73.987165 40.714312, -73.987172 40.714377, -73.987178 40.714597))",0.69,0.340075853,492.0,158.2904508,50.3851019,26.01077307,2.251545167,23.7592279,117.1129793,155.57,957728.0,0.784635778
12227,360610016004,"POLYGON ((-73.992014 40.716235, -73.991422 40.717418, -73.991176 40.717343, -73.990703 40.717201, -73.989951 40.716972, -73.989155 40.716708, -73.989754 40.715553, -73.990558 40.715795, -73.991309 40.716023, -73.991796 40.71617, -73.992014 40.716235))",0.858,0.031914894,355.0,179.1229183,79.32986837,41.51118367,23.63047947,17.8807042,119.6619583,173.0,812771.0,0.665877166
12228,360610022013,"POLYGON ((-73.982477 40.71829, -73.98193 40.719459, -73.981308 40.720709, -73.979735 40.720235, -73.980371 40.718992, -73.981225 40.719245, -73.981712 40.71818, -73.981858 40.717861, -73.982289 40.716976, -73.983104 40.717181, -73.982477 40.71829))",0.651,0.02688172,295.0,245.1505115,57.92940169,17.4421192,12.15494348,5.287175724,0.0,233.35,779103.0,0.638294055
12229,360610028001,"POLYGON ((-73.978001 40.729429, -73.975696 40.728475, -73.97618 40.727749, -73.976882 40.728057, -73.978536 40.728746, -73.978001 40.729429))",0.701,0.101204819,248.0,177.3391598,18.05856433,22.10634645,0.726748315,21.37959814,129.859339,245.42,756447.0,0.619732722
12230,360610032004,"POLYGON ((-73.987053 40.725203, -73.984837 40.724269, -73.985286 40.723649, -73.987502 40.724584, -73.987053 40.725203))",0.525,0.168,265.0,160.7611182,40.19027955,15.1064016,7.548788149,7.557613455,154.0226282,186.42,765056.0,0.626785799
12231,360610038004,"POLYGON ((-73.989429 40.726188, -73.987053 40.725203, -73.987502 40.724584, -73.988258 40.724903, -73.988464 40.72499, -73.98987 40.725582, -73.989429 40.726188))",0.82,0.15007215,369.0,245.3591132,61.73845839,27.31776438,27.31776438,0.0,0.0,300.41,692207.0,0.567102954
12232,360610038007,"POLYGON ((-73.987672 40.728595, -73.987239 40.729192, -73.984875 40.728194, -73.985307 40.727599, -73.985753 40.726988, -73.988119 40.727986, -73.987672 40.728595))",0.798,0.083094556,570.0,152.0250764,95.10244506,42.20781053,35.63972833,0.020800099,0.0,151.55,665287.0,0.545048263
12266,360610219004,"POLYGON ((-73.957828 40.816318, -73.957378 40.816933, -73.956185 40.816428, -73.954547 40.815737, -73.955001 40.815112, -73.955457 40.814488, -73.955707 40.814144, -73.956918 40.815545, -73.957474 40.816185, -73.957828 40.816318))",0.353,0.0,67.0,46.75300441,26.63572607,39.67686821,20.63836306,19.03850515,287.782724,199.83,742251.0,0.608102395
12267,360610224004,"POLYGON ((-73.949757 40.812103, -73.949313 40.812711, -73.948375 40.812323, -73.947696 40.812028, -73.946475 40.811509, -73.946933 40.81088, -73.947372 40.810277, -73.948085 40.810577, -73.94932 40.811099, -73.950216 40.811478, -73.949757 40.812103))",0.627,0.12195122,391.0,236.9658732,1.12840892,38.41061637,13.82558922,24.58502715,361.2713998,223.97,748818.0,0.613482527
12268,360610229004,"POLYGON ((-73.95094 40.825757, -73.948099 40.824563, -73.948553 40.82394, -73.948885 40.824079, -73.951398 40.825137, -73.95094 40.825757))",0.631,0.162376238,300.0,354.3037578,10.83269265,26.44147097,20.73984156,5.701629412,199.2617781,190.44,635310.0,0.52048907
12269,360610233000,"POLYGON ((-73.961646 40.831036, -73.961329 40.831759, -73.961263 40.83191, -73.961211 40.832027, -73.960136 40.834474, -73.952247 40.83128, -73.953177 40.829724, -73.95383 40.828652, -73.954429 40.828074, -73.96168 40.830961, -73.961646 40.831036))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
12270,360610236003,"POLYGON ((-73.936787 40.824811, -73.936306 40.82543, -73.935826 40.82609, -73.935391 40.826683, -73.935132 40.827042, -73.93509 40.827098, -73.934932 40.82731, -73.934892 40.827413, -73.934957 40.827873, -73.934958 40.827942, -73.934934 40.828023, -73.934837 40.828032, -73.934735 40.828042, -73.934676 40.828043, -73.934555 40.828047, -73.934296 40.824378, -73.934138 40.823038, -73.934327 40.823049, -73.934385 40.823053, -73.934507 40.823061, -73.935234 40.823363, -73.93722 40.824188, -73.936787 40.824811))",0.483,0.339233038,64.0,49.70533659,0.17440469,43.80543673,10.26626896,7.957106611,62.02295848,168.98,773313.0,0.633550494
12271,360610237000,"POLYGON ((-73.960086 40.834587, -73.958824 40.837462, -73.950403 40.834372, -73.950279 40.834326, -73.952247 40.83128, -73.960136 40.834474, -73.960086 40.834587))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
12272,360610241003,"POLYGON ((-73.945334 40.833437, -73.942499 40.832241, -73.94298 40.831568, -73.945824 40.832766, -73.945334 40.833437))",0.665,0.123232323,224.0,223.894947,12.14933821,22.60238203,5.909441849,16.69294018,185.1697992,0.0,683923.0,0.560316139
12273,360610242001,"POLYGON ((-73.93718 40.807599, -73.936962 40.807897, -73.936725 40.808224, -73.936264 40.808858, -73.935819 40.809503, -73.935782 40.80954, -73.935577 40.80982, -73.935313 40.81011, -73.935172 40.810252, -73.935023 40.81038, -73.93496 40.810422, -73.934868 40.810495, -73.934733 40.810602, -73.93424 40.810846, -73.934319 40.810301, -73.934307 40.809598, -73.93427 40.809327, -73.934134 40.80881, -73.933974 40.80844, -73.933703 40.807898, -73.933456 40.807516, -73.933219 40.807255, -73.933454 40.807155, -73.933606 40.80709, -73.933641 40.807075, -73.933694 40.807053, -73.933749 40.807026, -73.933828 40.806988, -73.934199 40.806841, -73.9347 40.806506, -73.934758 40.806441, -73.934805 40.806353, -73.93482 40.806279, -73.934818 40.806193, -73.934795 40.806092, -73.934752 40.806, -73.93465 40.805856, -73.934516 40.805701, -73.936016 40.806296, -73.937636 40.806975, -73.93718 40.807599))",0.51,0.185592186,218.0,104.9759042,18.86321987,48.51461945,15.67809886,7.814267873,53.38096695,311.14,876574.0,0.718148913
12282,360610245007,"POLYGON ((-73.943967 40.835309, -73.941118 40.834114, -73.941577 40.833487, -73.944426 40.834681, -73.943967 40.835309))",0.674,0.335901387,293.0,301.4724934,35.69582284,43.21804649,38.50108027,4.716966224,118.369568,0.0,664681.0,0.544551787
12283,360610247000,"POLYGON ((-73.957796 40.839801, -73.955727 40.84451, -73.947721 40.841448, -73.948583 40.8396, -73.949594 40.83683, -73.953599 40.838235, -73.957831 40.839721, -73.957796 40.839801))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,0.0,0.0
12284,360610247001,"POLYGON ((-73.949594 40.83683, -73.948583 40.8396, -73.947721 40.841448, -73.946502 40.841241, -73.945762 40.841199, -73.94564 40.841172, -73.94468 40.841051, -73.944933 40.840844, -73.945173 40.840626, -73.945398 40.840398, -73.945608 40.840162, -73.945802 40.839918, -73.945979 40.839667, -73.946138 40.83941, -73.946279 40.839149, -73.946372 40.838965, -73.946483 40.838786, -73.94661 40.838613, -73.9468 40.838397, -73.94727 40.837991, -73.9471 40.837859, -73.946785 40.837752, -73.946804 40.837688, -73.946823 40.837556, -73.946823 40.837425, -73.946806 40.837296, -73.946786 40.837143, -73.946749 40.836991, -73.946693 40.836841, -73.946621 40.836694, -73.946531 40.836554, -73.946427 40.83642, -73.946308 40.836296, -73.946139 40.836204, -73.94598 40.836099, -73.945834 40.83598, -73.945704 40.835851, -73.945593 40.835711, -73.945501 40.835565, -73.94543 40.835414, -73.94538 40.835261, -73.945511 40.835124, -73.948501 40.836407, -73.948788 40.836511, -73.948986 40.836588, -73.949055 40.836616, -73.949161 40.836658, -73.949182 40.836666, -73.949594 40.83683))",0.779,0.403587444,288.0,134.0038706,6.214672259,39.15091735,2.541652162,20.47146046,45.88777651,87.17,787774.0,0.645397927
