"","X","GEOID","geometry","P_WrkAge","Pct_AO1","R_HiWageWk","D1B","D1C","D3A","D3AMM","D3APO","D3B","D4A","D5AR","D5CRI","D1C_Cat","D3B_Cat"
"236",2901,360610102001,"POLYGON ((-73.975591 40.75786, -73.975134 40.758487, -73.97468 40.759114, -73.974223 40.75974, -73.973766 40.760364, -73.973309 40.760989, -73.972852 40.761614, -73.971243 40.760937, -73.971696 40.760312, -73.972155 40.759681, -73.972613 40.759059, -73.973068 40.758432, -73.973524 40.757808, -73.973982 40.75718, -73.974439 40.756556, -73.976045 40.757232, -73.975591 40.75786))",0.59,0.102040816,0.0698474102729422,0.00289100657736844,0.453182281281903,0.216047686206452,0.583538085837249,5.48558338323967e-05,0.011328664108891,0.98906740173156,0.779412945415459,0.779412945,"Very High","Medium"
"237",2902,360610159002,"POLYGON ((-73.987918 40.780381, -73.987308 40.781041, -73.987071 40.780906, -73.986544 40.780658, -73.985679 40.780313, -73.984476 40.779808, -73.984976 40.779125, -73.986801 40.779892, -73.986822 40.779901, -73.986972 40.779964, -73.987046 40.779995, -73.98754 40.780204, -73.987918 40.780381))",0.562,0.397058824,0.112830431979368,0.299831358021967,0.0119417778997465,0.0964753183510169,0,0.108227207707729,0,0.989279447282423,0.663649576192731,0.663649576,"Low","Low"
"238",2903,360610205002,"POLYGON ((-73.9659 40.808806, -73.965734 40.808749, -73.965419 40.80864, -73.964961 40.808482, -73.964868 40.80844, -73.964405 40.808231, -73.963903 40.808004, -73.964054 40.807796, -73.964171 40.807637, -73.96439 40.807338, -73.964853 40.807531, -73.965188 40.807671, -73.965706 40.807887, -73.966518 40.808226, -73.9659 40.808806))",0.592,0.222222222,0.0805931656995487,0.461482592855086,0.011985224039595,0.286962467250995,0.6222974381889,0.0712811245633503,0.0482478176887579,0.989491492833285,0.508823514954096,0.508823515,"Low","Very High"
"239",2904,360610232001,"POLYGON ((-73.939077 40.821637, -73.938586 40.82231, -73.935745 40.821106, -73.935798 40.821031, -73.935864 40.820942, -73.936227 40.820438, -73.936721 40.81977, -73.939566 40.820965, -73.939077 40.821637))",0.846,0.089456869,0.0406189555125725,0.082566868227997,0.010004127242396,0.151356407154877,0.190422217394816,0.101825408989144,0.0209550227496382,0.989650477591597,0.701359656956158,0.701359657,"Low","High"
"240",2905,360610010011,"POLYGON ((-73.979495 40.71489, -73.979222 40.715403, -73.979134 40.715553, -73.979102 40.715612, -73.97902 40.715748, -73.978992 40.715798, -73.978909 40.715951, -73.978543 40.715837, -73.978438 40.715804, -73.978083 40.715692, -73.977917 40.715649, -73.97724 40.715485, -73.976457 40.715299, -73.976587 40.715047, -73.976614 40.714995, -73.976554 40.714978, -73.976454 40.714949, -73.9764 40.714931, -73.976344 40.714917, -73.975227 40.714582, -73.975233 40.714568, -73.975286 40.714442, -73.975298 40.714412, -73.975305 40.714396, -73.97534 40.714313, -73.975933 40.712907, -73.977245 40.713153, -73.977377 40.713192, -73.977587 40.713254, -73.978434 40.713504, -73.978519 40.71353, -73.978741 40.713597, -73.97929 40.713762, -73.979962 40.713973, -73.979495 40.71489))",0.573,0.395550062,0.127229744251021,0.123168212431169,0.0028096830504348,0.423742692558474,0.481211589318011,0.0877040808733414,0.0203761128829298,0.989730019375588,0.734934073514544,0.734934074,"Low","High"
"241",2906,360610163001,"POLYGON ((-73.98814 40.781409, -73.985047 40.785996, -73.984852 40.785898, -73.984813 40.785878, -73.984195 40.785615, -73.984059 40.78556, -73.983935 40.785508, -73.983569 40.785359, -73.982638 40.784975, -73.983297 40.784353, -73.981662 40.783661, -73.982126 40.783027, -73.982477 40.782546, -73.982519 40.782489, -73.98259 40.782393, -73.984452 40.783192, -73.984778 40.782483, -73.985072 40.78178, -73.98537 40.781078, -73.985679 40.780313, -73.986544 40.780658, -73.987071 40.780906, -73.987308 40.781041, -73.987364 40.781063, -73.987414 40.781088, -73.98814 40.781409))",0.722,0.339240506,0.118418224801204,0.250135854387894,0.00488988127898018,0.388296744483542,0.0468389423271207,0.29534586629095,0.0671106509168114,0.989796221854189,0.620987021158412,0.620987021,"Low","Very High"
"242",2907,360610224002,"POLYGON ((-73.950216 40.811478, -73.94932 40.811099, -73.948085 40.810577, -73.947372 40.810277, -73.946933 40.81088, -73.944083 40.809693, -73.944538 40.809071, -73.944994 40.808446, -73.947839 40.809641, -73.95068 40.810843, -73.950216 40.811478))",0.58,0.136538462,0.0498603051794541,0.0973856565734961,0.0194618847282334,0.166935177940618,0.415130397587789,0.0167079071555284,0.00748263293407641,0.990061328197602,0.605867432627507,0.605867433,"Low","Low"
"243",2908,360610291003,"POLYGON ((-73.922749 40.863558, -73.92125 40.864112, -73.921067 40.863825, -73.920611 40.863113, -73.922166 40.862535, -73.922495 40.862413, -73.923137 40.863416, -73.922749 40.863558))",0.639,0.185993111,0.0511497958306469,0.49465821532147,0.00184097236839386,0.130010524131191,0,0.163701119769403,0.014950131057432,0.990829869807391,0.588615289832394,0.58861529,"Low","Medium"
"244",2909,360610128004,"POLYGON ((-73.962865 40.77242, -73.962402 40.773054, -73.961939 40.77369, -73.961475 40.774324, -73.959857 40.773643, -73.960088 40.773324, -73.960103 40.773304, -73.96032 40.773008, -73.960783 40.772373, -73.961244 40.771739, -73.961709 40.771106, -73.963326 40.771786, -73.962865 40.77242))",0.413,0.36672326,0.077799269288631,0.110598773690707,0.134805197104234,0.26607034880008,0.535723797124391,0,0.00972601085645828,0.99161175072257,0.623869205523176,0.623869206,"Very High","Low"
"245",2910,360610173001,"POLYGON ((-73.974522 40.78836, -73.971681 40.787163, -73.972175 40.786487, -73.975016 40.787687, -73.974522 40.78836))",0.62,0.513618677,0.0973565441650548,0.252348706810457,0.0300067494570869,0.16792840358487,0.104444196540904,0.114248674356676,0,0.988086814570909,0.491887609556596,0.49188761,"Medium","Low"
"246",2911,360610273003,"POLYGON ((-73.940148 40.851402, -73.93985 40.852417, -73.939816 40.852537, -73.939704 40.852924, -73.93954 40.853486, -73.93945 40.853605, -73.938652 40.854677, -73.937953 40.85557, -73.937788 40.855374, -73.938288 40.853819, -73.938378 40.853537, -73.937435 40.85338, -73.937819 40.852128, -73.938284 40.850909, -73.939236 40.851179, -73.9394 40.851233, -73.939571 40.851276, -73.939747 40.851306, -73.939927 40.851324, -73.940106 40.85133, -73.940285 40.851322, -73.940148 40.851402))",0.608,0.272013949,0.149580915538362,0.265716985133554,0.0079100952930619,0.299740822576435,0.411696000125251,0.185529192143055,0.0774582088637002,0.989425191545015,0.599683598748814,0.599683599,"Low","Very High"
"247",2932,360610261003,"POLYGON ((-73.935075 40.84749, -73.934985 40.847609, -73.934877 40.847754, -73.934774 40.84789, -73.934693 40.847999, -73.933307 40.847412, -73.931851 40.846803, -73.931915 40.846711, -73.931979 40.84662, -73.93201 40.846576, -73.932072 40.846496, -73.9321 40.846457, -73.932185 40.846341, -73.93224 40.846265, -73.932325 40.846154, -73.933776 40.846763, -73.935172 40.847358, -73.935075 40.84749))",0.64,0.253731343,0.0466365785514722,0.381959207193761,0.00601660128962149,0.82603279503495,0.116854953676343,0.0952984013858174,0.0361623506770913,0.988086814570909,0.595436514113528,0.595436514,"Low","Very High"
"248",2933,360610171002,"POLYGON ((-73.979288 40.786941, -73.978065 40.786423, -73.977585 40.787046, -73.975976 40.786369, -73.976439 40.785735, -73.976902 40.785098, -73.978534 40.785787, -73.979744 40.786296, -73.979288 40.786941))",0.726,0.277716795,0.120997206103589,0.228801041851308,0.0444939215894694,0.255091689224319,0.525409914427989,0.0311408751684678,0.0140705751894184,0.989226485299542,0.583249085287424,0.583249085,"High","Medium"
"249",2934,360610191002,"POLYGON ((-73.97146 40.800334, -73.971009 40.800968, -73.969505 40.80033, -73.969964 40.799702, -73.970423 40.799071, -73.971924 40.799705, -73.97146 40.800334))",0.48,0.309278351,0.131742961530196,0.384103242826929,0.0127328942185833,0.18510133325288,0.458646088974057,0.0192995433048556,0.0211395767720641,0.99075042683307,0.441682055248148,0.441682055,"Low","High"
"250",2935,360610159001,"POLYGON ((-73.98537 40.781078, -73.985072 40.78178, -73.983515 40.781126, -73.983978 40.78049, -73.984476 40.779808, -73.985679 40.780313, -73.98537 40.781078))",0.462,0.448742747,0.106812808940469,0.448366151281266,0.0159101480969398,0.288800327016567,0.292695677359438,0.227217977575172,0.0584850461775895,0.9890276802444,0.628871655134106,0.628871655,"Low","Very High"
"251",2936,360610214001,"POLYGON ((-73.937181 40.819144, -73.936721 40.81977, -73.936227 40.820438, -73.934475 40.819697, -73.934471 40.819611, -73.934452 40.819327, -73.934436 40.819152, -73.934338 40.818757, -73.934268 40.818745, -73.933982 40.817704, -73.934128 40.817734, -73.934288 40.817243, -73.934454 40.817189, -73.934638 40.816908, -73.934873 40.816528, -73.935756 40.815326, -73.936427 40.815603, -73.936777 40.815747, -73.937253 40.815945, -73.936379 40.817182, -73.93596 40.817793, -73.93644 40.818, -73.937106 40.818286, -73.937641 40.818517, -73.937181 40.819144))",0.675,0.247093023,0.100580270793037,0.0999193159066564,0.00221254514451131,0.285325534830858,0.220174991138749,0.193447852326407,0.0623143469030374,0.991439426658869,0.747273886164368,0.747273886,"Low","Very High"
"252",2937,360610063001,"POLYGON ((-73.997341 40.736668, -73.99684 40.737361, -73.993617 40.736005, -73.994118 40.735313, -73.994585 40.734672, -73.99612 40.73532, -73.996385 40.735432, -73.997805 40.736032, -73.997341 40.736668))",0.676,0.225862069,0.147861594670105,0.203040969344512,0.0652970555130831,0.137141631552682,0.179617680764287,0.078233560768808,0,0.989650477591597,0.576643328455959,0.576643328,"Very High","Low"
"253",2938,360610303002,"POLYGON ((-73.921971 40.869223, -73.921642 40.869388, -73.92133 40.869571, -73.921181 40.869669, -73.920897 40.869877, -73.919255 40.871008, -73.918643 40.870421, -73.91827 40.870035, -73.918109 40.86987, -73.917913 40.869667, -73.917168 40.869096, -73.917594 40.868885, -73.918561 40.868482, -73.919754 40.868114, -73.921214 40.867693, -73.921726 40.868497, -73.922145 40.86915, -73.921971 40.869223))",0.73,0.172477064,0.0638297872340425,0.266786016965011,0.016500352533856,0.23812849414855,7.26035308954627e-05,0.299802665321848,0.0710621145027363,0.989332508074973,0.554636974214363,0.554636974,"Low","Very High"
"254",2939,360610098002,"POLYGON ((-73.969848 40.757076, -73.969394 40.7577, -73.967152 40.756766, -73.967607 40.756132, -73.967791 40.755878, -73.968065 40.755504, -73.970313 40.756453, -73.969848 40.757076))",0.51,0.414285714,0.089404685149366,0.0772468298060895,0.157429080225684,0.129265200565456,0.191752195714405,0,0,0.990313095235625,0.769512912480891,0.769512912,"Very High","Low"
"255",2940,360610166001,"POLYGON ((-73.947229 40.790939, -73.946772 40.791569, -73.945168 40.790894, -73.945636 40.790254, -73.946086 40.789637, -73.947687 40.790314, -73.947229 40.790939))",0.544,0.049535604,0.0277240490006447,0.10440980948411,0.0189637739281464,0.175253269977748,0.368790603244261,3.33432833400891e-05,0,0.989544454816166,0.591919397149931,0.591919397,"Low","Low"
"256",2941,360610307001,"POLYGON ((-73.916973 40.870148, -73.915746 40.871044, -73.915056 40.871603, -73.91409 40.871195, -73.914009 40.87116, -73.914694 40.870225, -73.915183 40.869551, -73.91588 40.869847, -73.916275 40.869583, -73.916973 40.870148))",0.661,0.38313253,0.0567375886524823,0.11826180371308,0.0368085418900695,0.32627271935406,0.11597256385406,0.35676902233293,0.0508304578519613,0.989478252337565,0.531584414903466,0.531584415,"Medium","Very High"
"257",2942,360610049001,"POLYGON ((-74.002037 40.72309, -74.001127 40.724166, -74.001933 40.724552, -74.000898 40.725773, -73.999916 40.726935, -73.999358 40.72666, -73.999119 40.726543, -73.998361 40.726168, -73.99761 40.725797, -73.996772 40.725432, -73.997785 40.724235, -73.998812 40.723021, -73.999853 40.721792, -74.000657 40.722183, -74.001403 40.722556, -74.002026 40.722858, -74.002174 40.72293, -74.002037 40.72309))",0.58,0.340286832,0.16849344508919,0.0653077134995131,0.124956558756608,0.191114922223456,0.438245352455828,0.0363799740896933,0.0143369205671509,0.990220312955914,0.56494909888727,0.564949099,"Very High","Medium"
"258",2943,360610173004,"POLYGON ((-73.970299 40.789053, -73.96808 40.788125, -73.96745 40.787861, -73.967927 40.787222, -73.970763 40.788421, -73.970299 40.789053))",0.724,0.302158273,0.0848914678701913,0.232258955032508,0.0356140415418661,0.16916475284996,0.349171127808611,0.0502579343803948,0.0367534143723656,0.990379297714226,0.454680559265018,0.454680559,"Medium","Very High"
"259",2944,360610196002,"POLYGON ((-73.941364 40.801871, -73.940908 40.802499, -73.939287 40.801816, -73.938829 40.802445, -73.938171 40.802167, -73.937228 40.801769, -73.937686 40.801141, -73.938144 40.80051, -73.938603 40.799883, -73.940207 40.800557, -73.941825 40.80124, -73.941364 40.801871))",0.481,0.089901478,0.0490006447453256,0.104926861688005,0.0310443248845427,0.234434690705168,0.526469874977477,0.0268003334790037,0.0157897525583697,0.989279447282423,0.685583834861814,0.685583835,"Medium","Medium"
"260",2945,360610026021,"POLYGON ((-73.978858 40.724082, -73.978413 40.724692, -73.977977 40.725288, -73.975598 40.724283, -73.975982 40.723754, -73.976 40.723729, -73.97603 40.723689, -73.976205 40.723448, -73.97624 40.723401, -73.976477 40.723078, -73.976893 40.722498, -73.979281 40.723505, -73.978858 40.724082))",0.8,0.167227834,0.110896196002579,0.141243936600973,0.00983727890520508,0.209786389760812,0,0.264149899754048,0.0219248962614539,0.990352816722786,0.683685591208273,0.683685591,"Low","High"
"261",2946,360610263003,"POLYGON ((-73.938486 40.844982, -73.938262 40.8453, -73.937809 40.845948, -73.937313 40.846623, -73.936078 40.846105, -73.93657 40.845434, -73.937043 40.844788, -73.937269 40.844477, -73.937518 40.844137, -73.938731 40.844636, -73.938486 40.844982))",0.735,0.299806576,0.0552331828927574,0.312097429467305,0.0142194732826963,0.289038753046235,0.418000849686559,0.169115214097444,0.0331072357431442,0.98987576363818,0.560718399609373,0.5607184,"Low","Very High"
"262",2947,360610195002,"POLYGON ((-73.96956 40.802938, -73.96912 40.803563, -73.967585 40.802932, -73.967789 40.8022, -73.967878 40.801354, -73.968584 40.801636, -73.970047 40.802265, -73.96956 40.802938))",0.542,0.39205298,0.0825274016763378,0.25224360307348,0.0106433196010994,0.240752929483254,0.525764392960845,0.0580896568362683,0.033804350472954,0.990061328197602,0.463367256484915,0.463367256,"Low","Very High"
"263",2948,360610140003,"POLYGON ((-73.959394 40.774278, -73.958895 40.77496, -73.957294 40.774283, -73.957794 40.7736, -73.958255 40.772965, -73.959857 40.773643, -73.959394 40.774278))",0.393,0.407925408,0.0786589297227595,0.130359950229331,0.0343164832180353,0.101049155737537,0.248896801579084,0.0112274853339992,0,0.989557695311886,0.649166558796397,0.649166559,"Medium","Low"
"264",2949,360610093003,"POLYGON ((-74.003944 40.747997, -74.003411 40.747707, -74.001697 40.746986, -74.0011 40.746801, -74.001326 40.746492, -74.004168 40.74769, -74.003944 40.747997))",0.705,0.130637636,0.0889748549323017,0.595315221987696,0.0619781366711466,0.0445692882819756,0,0,0,0.988086814570909,0.630239013208237,0.630239013,"Very High","Low"
"265",2950,360610111002,"POLYGON ((-73.998661 40.755252, -73.998432 40.755563, -73.998208 40.755869, -73.996847 40.755287, -73.996772 40.755255, -73.996655 40.755206, -73.996551 40.755164, -73.996412 40.755109, -73.996388 40.7551, -73.996233 40.755037, -73.995354 40.754688, -73.995816 40.754057, -73.996304 40.753389, -73.997602 40.753929, -73.998127 40.754155, -73.998154 40.754167, -73.998168 40.754173, -73.998195 40.754184, -73.998225 40.754197, -73.998255 40.75421, -73.998288 40.754223, -73.999143 40.754585, -73.998661 40.755252))",0.839,0.063706564,0.108532129808726,0.0878361551538932,0.0398505834642386,0.406094967917971,0.25477621367966,0.0946382000752479,0.00729279571045652,0.98986252314246,0.775228944406121,0.775228944,"Medium","Low"
"266",2951,360610112031,"POLYGON ((-73.969132 40.760929, -73.968642 40.7616, -73.968187 40.762227, -73.966583 40.761552, -73.967041 40.760927, -73.967533 40.760255, -73.968024 40.759578, -73.969625 40.760251, -73.969132 40.760929))",0.799,0.144373673,0.0885450247152375,0.107222343438629,0.466498919344303,0.157993461588499,0.29929310376487,0.0526478394722599,0,0.988086814570909,0.864669236983062,0.864669237,"Very High","Low"
"267",2952,360610120001,"POLYGON ((-73.964755 40.766927, -73.964531 40.767234, -73.964309 40.76754, -73.9643 40.767552, -73.964077 40.76786, -73.96325 40.767512, -73.96247 40.767185, -73.962929 40.766559, -73.963401 40.765911, -73.964988 40.766609, -73.964755 40.766927))",0.573,0.349206349,0.0530840318074361,0.100550163285533,0.0924851860602809,0.266320836249646,0.652849430944023,0,0,0.989703538384148,0.736739739898837,0.73673974,"Very High","Low"
"268",2953,360610122002,"POLYGON ((-73.969129 40.766716, -73.968672 40.767342, -73.968215 40.767968, -73.966607 40.767291, -73.967064 40.766667, -73.96752 40.766039, -73.967974 40.765413, -73.969585 40.766091, -73.969129 40.766716))",0.441,0.246458924,0.0548033526756931,0.0853738924400185,0.0420283627648245,0.194517518688735,0.341240698225392,0,0,0.989478252337565,0.75289570228461,0.752895702,"High","Low"
"269",4001,360610100001,"POLYGON ((-73.973982 40.75718, -73.973524 40.757808, -73.973068 40.758432, -73.972613 40.759059, -73.972155 40.759681, -73.971696 40.760312, -73.971243 40.760937, -73.969625 40.760251, -73.970081 40.759625, -73.970534 40.759001, -73.970993 40.758373, -73.971451 40.757749, -73.971907 40.757125, -73.972362 40.756498, -73.97282 40.75587, -73.974439 40.756556, -73.973982 40.75718))",0.609,0.115646259,0.0646894476681711,0.0302857019272465,0.357537243952294,0.252085367005992,0.681012068397741,0,0.0225193913844271,0.990631163561919,0.794084394421769,0.794084394,"Very High","High"
